,StorageLevel,Inflow,Outflow,Precipitation,AvgTemp,SnowDepth,Snowfall,Precip_7d_sum,Precip_30d_sum,Temp_7d_avg,SnowDepth_30d_avg,Snowfall_7d_sum,Month,Forecast_Precip_7d_sum,Forecast_Temp_7d_avg,Forecast_1M_Precip_Below,Forecast_1M_Precip_Normal,Forecast_1M_Precip_Above,Forecast_1M_Temp_Below,Forecast_1M_Temp_Normal,Forecast_1M_Temp_Above
2012-03-08,236.23,13.98,15.15,0.0,1.1,35.0,0.0,51.0,87.49999999999999,1.0571428571428552,48.53333333333333,35.0,3,32.0,0.04285714285714093,11,19,70,53,28,19
2012-03-09,235.93,9.91,15.12,3.5,1.9,33.0,2.0,45.0,90.49999999999999,1.385714285714284,47.96666666666667,22.0,3,28.5,-0.08571428571428763,12,31,57,53,23,24
2012-03-10,235.54,10.03,12.9,9.0,0.4,38.0,6.0,53.5,97.99999999999999,1.5285714285714267,47.53333333333333,27.0,3,21.0,0.09999999999999809,16,52,32,60,19,21
2012-03-11,235.53,9.7,9.08,8.5,-0.1,44.0,16.0,62.0,106.49999999999999,1.6714285714285695,47.266666666666666,43.0,3,12.5,0.9285714285714267,29,48,23,66,22,12
2012-03-12,235.53,8.33,9.08,6.0,-1.3,56.0,13.0,34.5,112.49999999999999,1.5142857142857125,47.46666666666667,39.0,3,12.5,0.9714285714285695,18,56,26,56,25,19
2012-03-13,235.4,6.82,9.07,0.0,-1.1,45.0,1.0,30.5,107.49999999999999,0.6999999999999981,46.833333333333336,40.0,3,17.0,1.0428571428571412,26,46,28,60,28,12
2012-03-14,235.19,6.17,9.05,0.0,-0.5,38.0,2.0,27.0,107.49999999999999,0.057142857142855226,46.166666666666664,40.0,3,19.5,1.1999999999999982,23,44,33,62,19,19
2012-03-15,235.02,7.29,8.03,5.0,1.0,45.0,11.0,32.0,112.49999999999999,0.04285714285714093,45.96666666666667,51.0,3,17.5,1.7428571428571409,21,52,27,52,37,11
2012-03-16,235.03,7.11,6.99,0.0,1.0,33.0,0.0,28.5,112.49999999999999,-0.08571428571428763,45.5,49.0,3,37.0,2.142857142857141,14,53,33,53,36,11
2012-03-17,235.05,7.49,6.98,1.5,1.7,30.0,0.0,21.0,113.99999999999999,0.09999999999999809,45.03333333333333,43.0,3,43.0,2.1571428571428553,26,39,35,66,23,11
2012-03-18,235.18,12.27,8.15,0.0,5.7,28.0,0.0,12.5,111.49999999999999,0.9285714285714267,44.266666666666666,27.0,3,47.0,1.5285714285714267,27,50,23,56,34,10
2012-03-19,235.49,13.05,12.92,6.0,-1.0,36.0,13.0,12.5,116.99999999999999,0.9714285714285695,43.86666666666667,27.0,3,43.0,1.6285714285714266,17,51,32,50,28,22
2012-03-20,235.42,9.86,10.11,4.5,-0.6,39.0,6.0,17.0,120.49999999999999,1.0428571428571412,43.43333333333333,32.0,3,40.0,1.9714285714285695,22,52,26,57,29,14
2012-03-21,235.31,7.73,10.1,2.5,0.6,33.0,5.0,19.5,122.99999999999999,1.1999999999999982,42.93333333333333,35.0,3,41.0,2.2571428571428553,19,45,36,56,31,13
2012-03-22,235.06,7.0,10.09,3.0,4.8,24.0,0.0,17.5,123.99999999999999,1.7428571428571409,42.2,24.0,3,38.5,2.199999999999998,25,55,20,57,27,16
2012-03-23,234.85,8.19,10.08,19.5,3.8,29.0,15.0,37.0,143.5,2.142857142857141,41.766666666666666,39.0,3,19.0,2.5571428571428556,50,30,20,29,42,29
2012-03-24,234.78,9.71,10.07,7.5,1.8,33.0,4.0,43.0,139.0,2.1571428571428553,41.3,43.0,3,13.5,3.0571428571428547,57,24,19,23,46,31
2012-03-25,234.71,8.76,10.06,4.0,1.3,20.0,2.0,47.0,143.0,1.5285714285714267,40.56666666666667,45.0,3,11.5,3.099999999999998,60,16,24,14,55,31
2012-03-26,234.54,7.33,10.05,2.0,-0.3,21.0,7.0,43.0,133.5,1.6285714285714266,39.56666666666667,39.0,3,9.5,3.5142857142857125,55,23,22,17,58,25
2012-03-27,234.35,8.07,8.07,1.5,1.8,22.0,2.0,40.0,135.0,1.9714285714285695,38.63333333333333,35.0,3,23.5,3.9857142857142835,20,42,38,24,50,26
2012-03-28,234.59,12.16,6.96,3.5,2.6,12.0,0.0,41.0,138.5,2.2571428571428553,37.46666666666667,30.0,3,26.0,3.7714285714285696,22,45,33,22,50,28
2012-03-29,235.1,14.13,8.98,0.5,4.4,9.0,0.0,38.5,139.0,2.199999999999998,36.233333333333334,30.0,3,26.5,3.285714285714284,11,57,32,24,57,19
2012-03-30,235.5,17.57,11.56,0.0,6.3,2.0,0.0,19.0,139.0,2.5571428571428556,34.8,15.0,3,30.0,2.4571428571428555,21,49,30,22,28,50
2012-03-31,236.59,41.17,18.7,2.0,5.3,0.0,0.0,13.5,141.0,3.0571428571428547,33.333333333333336,11.0,3,29.0,1.7285714285714266,18,54,28,18,20,62
2012-04-01,237.79,24.77,18.94,2.0,1.6,0.0,0.0,11.5,133.5,3.099999999999998,31.566666666666666,9.0,4,27.5,1.7285714285714264,56,26,18,58,36,6
2012-04-02,237.73,14.37,18.95,0.0,2.6,0.0,0.0,9.5,133.0,3.5142857142857125,29.766666666666666,2.0,4,28.0,2.1999999999999984,66,28,6,54,39,7
2012-04-03,237.29,15.42,18.89,15.5,5.1,0.0,0.0,23.5,148.5,3.9857142857142835,28.333333333333332,0.0,4,12.5,2.6142857142857125,18,25,57,50,29,21
2012-04-04,238.36,34.35,13.92,6.0,1.1,7.0,10.0,26.0,120.99999999999999,3.7714285714285696,26.666666666666668,10.0,4,16.5,3.399999999999998,11,26,63,66,30,4
2012-04-05,238.74,17.72,18.88,1.0,1.0,5.0,3.0,26.5,117.99999999999999,3.285714285714284,25.233333333333334,13.0,4,16.0,4.3857142857142835,15,28,57,58,22,20
2012-04-06,238.45,12.76,18.98,3.5,0.5,3.0,3.0,30.0,117.99999999999999,2.4571428571428555,24.0,16.0,4,12.5,5.414285714285712,22,19,59,61,28,11
2012-04-07,237.9,9.77,18.94,1.0,0.2,0.0,0.0,29.0,118.99999999999999,1.7285714285714266,22.833333333333332,16.0,4,11.5,6.17142857142857,15,26,59,63,25,12
2012-04-08,237.17,8.07,18.88,0.5,1.6,0.0,0.0,27.5,115.99999999999999,1.7285714285714264,21.733333333333334,16.0,4,11.0,6.97142857142857,18,21,61,65,20,15
2012-04-09,236.65,15.09,11.36,0.5,5.9,0.0,0.0,28.0,107.49999999999999,2.1999999999999984,20.466666666666665,16.0,4,10.5,7.114285714285713,12,30,58,20,47,33
2012-04-10,237.75,27.2,5.89,0.0,8.0,0.0,0.0,12.5,98.99999999999999,2.6142857142857125,19.0,16.0,4,10.5,7.44285714285714,12,22,66,15,58,27
2012-04-11,239.39,32.04,5.92,10.0,6.6,0.0,0.0,16.5,102.99999999999999,3.399999999999998,17.133333333333333,6.0,4,0.5,7.928571428571426,4,34,62,13,49,38
2012-04-12,241.99,60.91,13.9,0.5,7.9,0.0,0.0,16.0,103.49999999999999,4.3857142857142835,15.633333333333333,3.0,4,0.0,8.14285714285714,23,23,54,22,54,24
2012-04-13,244.0,46.31,17.97,0.0,7.7,0.0,0.0,12.5,103.49999999999999,5.414285714285712,14.366666666666667,0.0,4,1.5,8.042857142857141,17,31,52,19,48,33
2012-04-14,245.36,33.85,19.54,0.0,5.5,0.0,0.0,11.5,98.49999999999999,6.17142857142857,12.866666666666667,0.0,4,1.5,8.257142857142856,11,28,61,22,44,34
2012-04-15,245.96,35.79,19.6,0.0,7.2,0.0,0.0,11.0,98.49999999999999,6.97142857142857,11.766666666666667,0.0,4,5.0,8.271428571428569,7,37,56,15,50,35
2012-04-16,246.94,35.59,19.7,0.0,6.9,0.0,0.0,10.5,96.99999999999999,7.114285714285713,10.766666666666667,0.0,4,24.0,8.814285714285713,16,27,57,18,49,33
2012-04-17,247.72,38.39,19.8,0.0,10.3,0.0,0.0,10.5,96.99999999999999,7.44285714285714,9.833333333333334,0.0,4,24.5,8.957142857142856,22,19,59,14,50,36
2012-04-18,248.77,40.9,19.82,0.0,10.0,0.0,0.0,0.5,90.99999999999999,7.928571428571426,8.633333333333333,0.0,4,24.5,9.085714285714284,19,23,58,16,47,37
2012-04-19,249.81,43.07,19.93,0.0,9.4,0.0,0.0,0.0,86.49999999999999,8.14285714285714,7.333333333333333,0.0,4,45.0,9.357142857142856,16,29,55,26,52,22
2012-04-20,250.66,42.43,39.2,1.5,7.0,0.0,0.0,1.5,85.49999999999999,8.042857142857141,6.233333333333333,0.0,4,49.5,10.057142857142853,18,28,54,8,22,70
2012-04-21,250.27,37.8,44.48,0.0,7.0,0.0,0.0,1.5,82.49999999999999,8.257142857142856,5.433333333333334,0.0,4,49.5,10.814285714285713,15,22,63,12,30,58
2012-04-22,250.24,34.03,34.24,3.5,7.3,0.0,0.0,5.0,66.49999999999999,8.271428571428569,4.466666666666667,0.0,4,46.0,11.7,21,28,51,15,27,58
2012-04-23,250.38,65.2,61.33,19.0,10.7,0.0,0.0,24.0,77.99999999999999,8.814285714285713,3.3666666666666667,0.0,4,27.0,12.214285714285712,15,25,60,12,20,68
2012-04-24,250.36,69.01,68.14,0.5,11.3,0.0,0.0,24.5,74.49999999999999,8.957142857142856,2.7,0.0,4,26.5,12.914285714285713,5,28,67,21,27,52
2012-04-25,250.42,59.1,54.79,0.0,10.9,0.0,0.0,24.5,72.49999999999999,9.085714285714284,2.0,0.0,4,31.5,13.628571428571425,22,26,52,10,19,71
2012-04-26,250.81,62.71,51.23,20.5,11.3,0.0,0.0,45.0,91.49999999999999,9.357142857142856,1.2666666666666666,0.0,4,100.0,14.057142857142855,8,28,64,6,37,57
2012-04-27,252.03,77.61,42.97,6.0,11.9,0.0,0.0,49.5,93.99999999999999,10.057142857142853,0.8666666666666667,0.0,4,133.0,14.557142857142855,15,32,53,11,31,58
2012-04-28,253.1,59.32,44.78,0.0,12.3,0.0,0.0,49.5,93.49999999999999,10.814285714285713,0.5666666666666667,0.0,4,134.0,14.64285714285714,24,21,55,5,34,61
2012-04-29,253.4,60.47,58.64,0.0,13.5,0.0,0.0,46.0,93.49999999999999,11.7,0.5,0.0,4,142.5,14.371428571428568,13,29,58,23,19,58
2012-04-30,253.45,57.11,56.65,0.0,14.3,0.0,0.0,27.0,91.49999999999999,12.214285714285712,0.5,0.0,4,142.5,14.2,8,34,58,21,23,56
2012-05-01,253.47,61.09,61.55,0.0,16.2,0.0,0.0,26.5,89.49999999999999,12.914285714285713,0.5,0.0,5,142.5,13.857142857142856,22,30,48,58,24,18
2012-05-02,252.92,66.84,95.79,5.0,15.9,0.0,0.0,31.5,94.49999999999999,13.628571428571425,0.5,0.0,5,137.5,13.599999999999998,12,27,61,52,29,19
2012-05-03,251.95,151.99,144.13,89.0,14.3,0.0,0.0,100.0,168.0,14.057142857142855,0.5,0.0,5,49.0,13.271428571428569,60,30,10,51,30,19
2012-05-04,252.8,169.77,162.35,39.0,15.4,0.0,0.0,133.0,201.0,14.557142857142855,0.26666666666666666,0.0,5,11.0,12.57142857142857,58,34,8,66,28,6
2012-05-05,252.78,81.9,87.96,1.0,12.9,0.0,0.0,134.0,201.0,14.64285714285714,0.1,0.0,5,10.0,12.057142857142853,61,20,19,57,30,13
2012-05-06,252.33,62.84,71.15,8.5,11.6,0.0,0.0,142.5,206.0,14.371428571428568,0.0,0.0,5,1.5,11.985714285714284,59,25,16,62,26,12
2012-05-07,251.95,50.11,59.22,0.0,13.1,0.0,0.0,142.5,205.0,14.2,0.0,0.0,5,1.5,11.957142857142856,60,19,21,63,18,19
2012-05-08,251.54,41.71,50.51,0.0,13.8,0.0,0.0,142.5,204.5,13.857142857142856,0.0,0.0,5,16.5,11.799999999999997,58,27,15,58,26,16
2012-05-09,251.32,35.39,37.81,0.0,14.1,0.0,0.0,137.5,204.0,13.599999999999998,0.0,0.0,5,17.0,11.928571428571427,64,18,18,63,26,11
2012-05-10,251.21,30.9,33.76,0.5,12.0,0.0,0.0,49.0,204.5,13.271428571428569,0.0,0.0,5,16.5,12.214285714285712,58,30,12,52,26,22
2012-05-11,251.11,26.54,28.08,1.0,10.5,0.0,0.0,11.0,195.5,12.57142857142857,0.0,0.0,5,29.0,12.342857142857142,60,24,16,56,19,25
2012-05-12,251.01,23.08,26.34,0.0,9.3,0.0,0.0,10.0,195.0,12.057142857142853,0.0,0.0,5,29.0,13.114285714285714,50,30,20,57,29,14
2012-05-13,250.82,21.54,26.07,0.0,11.1,0.0,0.0,1.5,195.0,11.985714285714284,0.0,0.0,5,29.0,13.814285714285713,65,26,9,55,26,19
2012-05-14,250.58,20.78,25.94,0.0,12.9,0.0,0.0,1.5,195.0,11.957142857142856,0.0,0.0,5,29.0,14.057142857142853,55,29,16,51,34,15
2012-05-15,250.39,23.96,25.9,15.0,12.7,0.0,0.0,16.5,210.0,11.799999999999997,0.0,0.0,5,17.0,14.057142857142855,61,23,16,61,21,18
2012-05-16,250.34,23.53,25.89,0.5,15.0,0.0,0.0,17.0,210.5,11.928571428571427,0.0,0.0,5,17.0,13.914285714285713,58,20,22,52,30,18
2012-05-17,250.15,20.48,25.86,0.0,14.0,0.0,0.0,16.5,210.5,12.214285714285712,0.0,0.0,5,17.0,14.385714285714284,13,45,42,64,31,5
2012-05-18,249.91,18.99,22.59,13.5,11.4,0.0,0.0,29.0,224.0,12.342857142857142,0.0,0.0,5,6.5,14.928571428571427,21,46,33,13,49,38
2012-05-19,249.77,15.83,19.83,0.0,14.7,0.0,0.0,29.0,224.0,13.114285714285714,0.0,0.0,5,7.0,15.142857142857139,26,40,34,16,55,29
2012-05-20,249.54,14.97,19.81,0.0,16.0,0.0,0.0,29.0,222.5,13.814285714285713,0.0,0.0,5,7.0,15.21428571428571,25,45,30,18,60,22
2012-05-21,249.31,14.08,18.72,0.0,14.6,0.0,0.0,29.0,222.5,14.057142857142853,0.0,0.0,5,9.5,15.07142857142857,13,22,65,21,42,37
2012-05-22,249.11,13.4,18.03,3.0,12.7,0.0,0.0,17.0,222.0,14.057142857142855,0.0,0.0,5,6.5,15.385714285714284,21,19,60,18,53,29
2012-05-23,248.89,13.29,18.01,0.5,14.0,0.0,0.0,17.0,203.5,13.914285714285713,0.0,0.0,5,6.0,15.499999999999998,13,24,63,25,43,32
2012-05-24,248.63,14.15,18.85,0.0,17.3,0.0,0.0,17.0,203.0,14.385714285714284,0.0,0.0,5,6.0,15.328571428571426,20,25,55,18,59,23
2012-05-25,248.45,14.11,18.01,3.0,15.2,0.0,0.0,6.5,206.0,14.928571428571427,0.0,0.0,5,3.0,15.599999999999998,5,37,58,23,45,32
2012-05-26,248.21,11.81,17.54,0.5,16.2,0.0,0.0,7.0,186.0,15.142857142857139,0.0,0.0,5,2.5,15.757142857142856,15,23,62,16,55,29
2012-05-27,247.88,10.34,17.52,0.0,16.5,0.0,0.0,7.0,180.0,15.21428571428571,0.0,0.0,5,2.5,15.64285714285714,17,18,65,17,55,28
2012-05-28,247.51,9.95,17.47,2.5,13.6,0.0,0.0,9.5,182.5,15.07142857142857,0.0,0.0,5,0.0,16.4,26,54,20,21,49,30
2012-05-29,247.12,9.21,17.45,0.0,14.9,0.0,0.0,6.5,182.5,15.385714285714284,0.0,0.0,5,0.0,17.07142857142857,19,56,25,22,49,29
2012-05-30,246.68,8.61,17.39,0.0,14.8,0.0,0.0,6.0,182.5,15.499999999999998,0.0,0.0,5,5.5,17.4,19,46,35,13,54,33
2012-05-31,246.24,8.5,14.61,0.0,16.1,0.0,0.0,6.0,182.5,15.328571428571426,0.0,0.0,5,6.5,17.685714285714287,12,53,35,21,51,28
2012-06-01,246.05,8.4,11.26,0.0,17.1,0.0,0.0,3.0,177.5,15.599999999999998,0.0,0.0,6,6.5,17.87142857142857,20,47,33,63,18,19
2012-06-02,245.89,8.32,11.27,0.0,17.3,0.0,0.0,2.5,88.49999999999999,15.757142857142856,0.0,0.0,6,43.0,17.74285714285714,26,52,22,69,22,9
2012-06-03,245.73,7.94,11.25,0.0,15.7,0.0,0.0,2.5,49.499999999999986,15.64285714285714,0.0,0.0,6,52.0,17.87142857142857,13,54,33,64,16,20
2012-06-04,245.54,7.94,11.25,0.0,18.9,0.0,0.0,0.0,48.499999999999986,16.4,0.0,0.0,6,52.0,17.614285714285714,11,54,35,56,21,23
2012-06-05,245.35,7.37,11.24,0.0,19.6,0.0,0.0,0.0,39.999999999999986,17.07142857142857,0.0,0.0,6,52.5,16.814285714285713,20,46,34,59,30,11
2012-06-06,245.14,7.72,11.22,5.5,17.1,0.0,0.0,5.5,45.499999999999986,17.4,0.0,0.0,6,47.5,16.3,15,50,35,59,23,18
2012-06-07,244.96,7.32,10.58,1.0,18.1,0.0,0.0,6.5,46.499999999999986,17.685714285714287,0.0,0.0,6,46.5,15.528571428571427,18,22,60,64,24,12
2012-06-08,244.79,7.08,10.15,0.0,18.4,0.0,0.0,6.5,46.499999999999986,17.87142857142857,0.0,0.0,6,46.5,14.828571428571426,6,33,61,62,24,14
2012-06-09,244.64,9.59,10.13,36.5,16.4,0.0,0.0,43.0,82.49999999999999,17.74285714285714,0.0,0.0,6,40.0,14.557142857142853,18,50,32,62,24,14
2012-06-10,244.93,16.48,10.15,9.0,16.6,0.0,0.0,52.0,90.49999999999999,17.87142857142857,0.0,0.0,6,35.0,14.857142857142856,28,46,26,55,30,15
2012-06-11,245.01,9.05,10.15,0.0,17.1,0.0,0.0,52.0,90.49999999999999,17.614285714285714,0.0,0.0,6,35.0,15.228571428571426,21,46,33,62,30,8
2012-06-12,244.91,7.98,10.14,0.5,14.0,0.0,0.0,52.5,90.99999999999999,16.814285714285713,0.0,0.0,6,63.0,15.51428571428571,16,49,35,54,29,17
2012-06-13,244.78,7.61,10.13,0.5,13.5,0.0,0.0,47.5,91.49999999999999,16.3,0.0,0.0,6,99.5,16.17142857142857,17,57,26,67,21,12
2012-06-14,244.62,7.03,10.11,0.0,12.7,0.0,0.0,46.5,76.49999999999999,15.528571428571427,0.0,0.0,6,99.5,16.97142857142857,14,55,31,53,39,8
2012-06-15,244.44,6.81,10.1,0.0,13.5,0.0,0.0,46.5,75.99999999999999,14.828571428571426,0.0,0.0,6,99.5,17.457142857142852,20,29,51,57,27,16
2012-06-16,244.28,9.06,10.09,30.0,14.5,0.0,0.0,40.0,105.99999999999999,14.557142857142853,0.0,0.0,6,69.5,17.885714285714283,20,55,25,52,34,14
2012-06-17,244.45,14.97,10.11,4.0,18.7,0.0,0.0,35.0,96.49999999999999,14.857142857142856,0.0,0.0,6,65.5,17.585714285714285,16,53,31,13,59,28
2012-06-18,244.59,10.32,10.13,0.0,19.7,0.0,0.0,35.0,96.49999999999999,15.228571428571426,0.0,0.0,6,66.0,16.84285714285714,22,53,25,20,58,22
2012-06-19,244.54,13.1,13.46,28.5,16.0,0.0,0.0,63.0,124.99999999999999,15.51428571428571,0.0,0.0,6,37.5,16.8,22,41,37,15,53,32
2012-06-20,245.66,52.5,21.76,37.0,18.1,0.0,0.0,99.5,162.0,16.17142857142857,0.0,0.0,6,0.5,16.54285714285714,71,21,8,14,56,30
2012-06-21,246.28,19.9,19.9,0.0,18.3,0.0,0.0,99.5,159.0,16.97142857142857,0.0,0.0,6,0.5,16.4,64,19,17,16,60,24
2012-06-22,246.09,13.37,17.77,0.0,16.9,0.0,0.0,99.5,158.5,17.457142857142852,0.0,0.0,6,0.5,16.599999999999998,65,18,17,12,51,37
2012-06-23,245.89,11.18,15.23,0.0,17.5,0.0,0.0,69.5,158.5,17.885714285714283,0.0,0.0,6,0.5,16.9,55,28,17,14,54,32
2012-06-24,245.63,9.69,15.21,0.0,16.6,0.0,0.0,65.5,155.5,17.585714285714285,0.0,0.0,6,6.0,16.928571428571427,54,29,17,18,51,31
2012-06-25,245.35,9.34,13.02,0.5,14.5,0.0,0.0,66.0,155.5,16.84285714285714,0.0,0.0,6,27.5,17.642857142857142,56,22,22,18,50,32
2012-06-26,245.2,8.4,11.34,0.0,15.7,0.0,0.0,37.5,155.5,16.8,0.0,0.0,6,27.5,18.21428571428571,60,18,22,21,53,26
2012-06-27,245.01,7.67,11.33,0.0,16.3,0.0,0.0,0.5,153.0,16.54285714285714,0.0,0.0,6,27.5,19.11428571428571,62,20,18,14,29,57
2012-06-28,244.8,7.15,11.31,0.0,17.3,0.0,0.0,0.5,153.0,16.4,0.0,0.0,6,53.0,19.571428571428573,58,19,23,18,32,50
2012-06-29,244.57,7.01,11.29,0.0,18.3,0.0,0.0,0.5,153.0,16.599999999999998,0.0,0.0,6,65.5,20.157142857142855,60,29,11,21,28,51
2012-06-30,244.31,6.65,11.28,0.0,19.6,0.0,0.0,0.5,153.0,16.9,0.0,0.0,6,95.5,20.099999999999998,60,22,18,22,24,54
2012-07-01,244.04,7.01,11.26,5.5,16.8,0.0,0.0,6.0,158.5,16.928571428571427,0.0,0.0,7,90.5,20.54285714285714,23,49,28,57,25,18
2012-07-02,243.97,11.94,11.27,22.0,19.5,0.0,0.0,27.5,180.5,17.642857142857142,0.0,0.0,7,68.5,20.757142857142856,62,26,12,67,21,12
2012-07-03,243.86,7.72,11.25,0.0,19.7,0.0,0.0,27.5,180.5,18.21428571428571,0.0,0.0,7,68.5,21.099999999999998,58,34,8,48,29,23
2012-07-04,243.62,6.71,11.24,0.0,22.6,0.0,0.0,27.5,180.5,19.11428571428571,0.0,0.0,7,68.5,20.985714285714284,53,23,24,62,31,7
2012-07-05,243.55,24.19,19.33,25.5,20.5,0.0,0.0,53.0,206.0,19.571428571428573,0.0,0.0,7,59.5,21.157142857142855,68,26,6,21,56,23
2012-07-06,243.61,51.46,65.21,12.5,22.4,0.0,0.0,65.5,213.0,20.157142857142855,0.0,0.0,7,47.0,21.28571428571428,59,27,14,23,45,32
2012-07-07,243.0,39.57,36.56,30.0,19.2,0.0,0.0,95.5,242.0,20.099999999999998,0.0,0.0,7,19.5,21.74285714285714,52,29,19,16,56,28
2012-07-08,243.18,23.87,24.54,0.5,19.9,0.0,0.0,90.5,242.5,20.54285714285714,0.0,0.0,7,28.0,21.91428571428571,59,26,15,21,51,28
2012-07-09,243.01,16.54,16.7,0.0,21.0,0.0,0.0,68.5,206.0,20.757142857142856,0.0,0.0,7,28.0,22.714285714285715,57,25,18,25,47,28
2012-07-10,243.17,13.47,11.29,0.0,22.1,0.0,0.0,68.5,197.0,21.099999999999998,0.0,0.0,7,28.0,23.099999999999998,59,20,21,16,57,27
2012-07-11,243.24,11.64,11.3,0.0,21.8,0.0,0.0,68.5,197.0,20.985714285714284,0.0,0.0,7,28.0,23.24285714285714,52,30,18,26,48,26
2012-07-12,243.2,16.31,18.32,16.5,21.7,0.0,0.0,59.5,213.0,21.157142857142855,0.0,0.0,7,12.0,23.12857142857143,72,19,9,12,61,27
2012-07-13,242.97,14.4,16.91,0.0,23.3,0.0,0.0,47.0,212.5,21.28571428571428,0.0,0.0,7,12.0,22.11428571428571,60,31,9,23,56,21
2012-07-14,242.98,11.7,11.36,2.5,22.4,0.0,0.0,19.5,215.0,21.74285714285714,0.0,0.0,7,9.5,21.228571428571424,62,18,20,26,55,19
2012-07-15,243.03,13.2,11.36,9.0,21.1,0.0,0.0,28.0,224.0,21.91428571428571,0.0,0.0,7,1.5,20.499999999999996,61,28,11,25,43,32
2012-07-16,243.11,11.21,11.37,0.0,26.6,0.0,0.0,28.0,194.0,22.714285714285715,0.0,0.0,7,1.5,19.571428571428573,57,32,11,14,57,29
2012-07-17,243.14,12.71,11.37,0.0,24.8,0.0,0.0,28.0,190.0,23.099999999999998,0.0,0.0,7,3.5,19.199999999999996,50,29,21,12,58,30
2012-07-18,243.14,10.18,11.36,0.0,22.8,0.0,0.0,28.0,190.0,23.24285714285714,0.0,0.0,7,7.0,19.314285714285713,73,22,5,21,45,34
2012-07-19,243.04,9.35,11.35,0.5,20.9,0.0,0.0,12.0,162.0,23.12857142857143,0.0,0.0,7,8.0,19.842857142857138,54,26,20,16,52,32
2012-07-20,242.89,8.37,11.33,0.0,16.2,0.0,0.0,12.0,124.99999999999999,22.11428571428571,0.0,0.0,7,8.0,21.257142857142856,56,33,11,24,22,54
2012-07-21,242.7,8.03,11.32,0.0,16.2,0.0,0.0,9.5,124.99999999999999,21.228571428571424,0.0,0.0,7,8.0,22.74285714285714,58,30,12,22,33,45
2012-07-22,242.48,7.52,11.3,1.0,16.0,0.0,0.0,1.5,125.99999999999999,20.499999999999996,0.0,0.0,7,7.0,24.271428571428572,60,18,22,13,27,60
2012-07-23,242.24,7.18,11.29,0.0,20.1,0.0,0.0,1.5,125.99999999999999,19.571428571428573,0.0,0.0,7,7.0,25.228571428571424,62,19,19,17,20,63
2012-07-24,241.99,7.06,11.28,2.0,22.2,0.0,0.0,3.5,127.99999999999999,19.199999999999996,0.0,0.0,7,5.0,25.757142857142856,61,18,21,5,22,73
2012-07-25,241.76,8.05,11.27,3.5,23.6,0.0,0.0,7.0,131.0,19.314285714285713,0.0,0.0,7,1.5,26.014285714285712,63,15,22,19,18,63
2012-07-26,241.54,7.4,11.25,1.5,24.6,0.0,0.0,8.0,132.5,19.842857142857138,0.0,0.0,7,0.0,26.228571428571428,62,26,12,23,22,55
2012-07-27,241.27,6.41,11.24,0.0,26.1,0.0,0.0,8.0,132.5,21.257142857142856,0.0,0.0,7,0.0,25.985714285714284,51,33,16,18,24,58
2012-07-28,240.94,5.84,11.21,0.0,26.6,0.0,0.0,8.0,132.5,22.74285714285714,0.0,0.0,7,0.0,25.657142857142855,63,18,19,7,29,64
2012-07-29,240.59,5.39,11.17,0.0,26.7,0.0,0.0,7.0,132.5,24.271428571428572,0.0,0.0,7,0.5,25.61428571428571,67,21,12,20,29,51
2012-07-30,240.21,5.2,11.14,0.0,26.8,0.0,0.0,7.0,132.5,25.228571428571424,0.0,0.0,7,0.5,25.28571428571428,60,18,22,6,36,58
2012-07-31,239.82,5.08,11.12,0.0,25.9,0.0,0.0,5.0,126.99999999999999,25.757142857142856,0.0,0.0,7,0.5,24.799999999999994,55,21,24,15,29,56
2012-08-01,239.42,4.92,11.09,0.0,25.4,0.0,0.0,1.5,104.99999999999999,26.014285714285712,0.0,0.0,8,0.5,23.97142857142857,54,30,16,4,32,64
2012-08-02,238.99,4.57,11.06,0.0,26.1,0.0,0.0,0.0,104.99999999999999,26.228571428571428,0.0,0.0,8,0.5,23.28571428571428,53,24,23,18,28,54
2012-08-03,238.54,4.36,11.02,0.0,24.4,0.0,0.0,0.0,104.99999999999999,25.985714285714284,0.0,0.0,8,0.5,23.071428571428566,60,35,5,16,28,56
2012-08-04,238.07,4.14,10.99,0.0,24.3,0.0,0.0,0.0,79.49999999999999,25.657142857142855,0.0,0.0,8,0.5,22.9,62,21,17,19,28,53
2012-08-05,237.57,3.89,10.97,0.5,26.4,0.0,0.0,0.5,67.49999999999999,25.61428571428571,0.0,0.0,8,0.0,22.628571428571426,61,23,16,12,30,58
2012-08-06,237.05,3.59,10.93,0.0,24.5,0.0,0.0,0.5,37.499999999999986,25.28571428571428,0.0,0.0,8,7.0,22.571428571428573,56,31,13,9,29,62
2012-08-07,236.5,3.44,10.89,0.0,22.5,0.0,0.0,0.5,36.999999999999986,24.799999999999994,0.0,0.0,8,15.0,22.728571428571428,52,30,18,11,30,59
2012-08-08,235.96,3.75,9.75,0.0,19.6,0.0,0.0,0.5,36.999999999999986,23.97142857142857,0.0,0.0,8,15.0,23.157142857142855,51,31,18,9,21,70
2012-08-09,235.55,3.89,9.02,0.0,21.3,0.0,0.0,0.5,36.999999999999986,23.28571428571428,0.0,0.0,8,15.0,23.87142857142857,64,28,8,10,25,65
2012-08-10,235.11,3.32,9.11,0.0,22.9,0.0,0.0,0.5,36.999999999999986,23.071428571428566,0.0,0.0,8,15.0,24.471428571428568,63,24,13,4,30,66
